Username,Comment Time,Comment Text,Thumbnail URL,Number of Likes
Tariq Khan,13 days ago,اسلام علیکم ذیشان بھائی آپ سے درخواست ہے کہ برے لوگوں کی وجہ سے اچھے لوگوں کے لیے کتب شئیر کرنا بند نا کریں جزاک اللّٰہ۔,,1
Alphatech,13 days ago,"Is sey related mazeed videos bnayn Ustaad e muhtaram. 
This was Mind blowing.",,1
Sheikh Awais,2 weeks ago,"سبحان اللہ وبحمدہ سبحان اللہ العظیم

صَلَّی اللہُ عَلَی٘ہِ وَاٰلِہِ وَسَلِّم

ﻧَﺼْﺮٌ ﻣِّﻦ ﺍﻟﻠَّﻪِ ﻭَﻓَﺘْﺢٌ ﻗَﺮِﻳﺐٌ 🇵🇰",,1
The Salman Tech,2 weeks ago,"Nice guide,nice work...jazak allah",,1
Usman,2 weeks ago,g sir ye jo aap books share krty thay usay kafi faida hota tha,,1
Get Brainy,2 weeks ago,Hum ne AP SE rabta Kiya tha pr AP ne koe reply nahe Kiya I have five kids bare beyte computer par Rahe ha Ghar  key haalat Şahe nehe Hein ager AP mere bachoo key help ker deyn too yeh kaam Kerna chahtey Hein mehnati bacheya Hein please,,1
Mary can,2 weeks ago,I tried using fb but till now no response imna good writer,https://yt3.ggpht.com/ytc/AGIKgqMTqLhfp2PnLzUb_72pQ7_nqwrCF6aPrq49Hw=s48-c-k-c0x00ffffff-no-rj,1
ERUM ALI,2 weeks ago,Kia sale karain kay pakistan aur canada dono jagah kaam chalta rahay? Leads kaisay generate karain.?,https://yt3.ggpht.com/ytc/AGIKgqNhtrnFqfUHrLGrGOsPaoGAUpGo4jKKc1PZ4wNx2g=s48-c-k-c0x00ffffff-no-rj,1
ERUM ALI,2 weeks ago,Agar company canada Mae Bana letay hean phr Kia kaam Karain kay kay pakistan aur canada dono jagah kam karsakain,https://yt3.ggpht.com/ytc/AGIKgqNhtrnFqfUHrLGrGOsPaoGAUpGo4jKKc1PZ4wNx2g=s48-c-k-c0x00ffffff-no-rj,1
Saba Parveen,2 weeks ago,Assalamualaikum sir I am Indian please make a video for full stack web developer,https://yt3.ggpht.com/ytc/AGIKgqMFNcZ_R4xIIJyjyzC6LEWI4J6uogWTzoK1oGim0ow8TvfK_yGYLfzdtyW7BYd6=s48-c-k-c0x00ffffff-no-rj,1
Differences,2 weeks ago,I'm in uk 󠁧󠁢󠁥󠁮󠁧󠁿 advice me Pakistani,https://yt3.ggpht.com/Sgg4Fmz4F0QTs3HlxGgj9Ou1BUjqIEIc26nt2HphWU_a5cUM6RIpNKWtF2-qP50UFq_rq7QNBg=s48-c-k-c0x00ffffff-no-rj,1
